Id,Project_Id,Author_Id,Title,Year,Authors
122,1,122,Early warning score using electronically-held data for patients discharged from intensive care units,2020,Marco Pimentel and Alistair Johnson and Julie Darbyshire and Lionel Tarassenko and David Clifton and Andrew Walden and Ian Rechner and Duncan Young and Peter Watkinson
123,1,123,At the dawn of winter: comparing COVID-19and influenza presentation and trajectory,2020,Anat Reiner Benaim and Jonathan Aryeh Sobel and Ronit Almog and Snir Lugassy and Tsviel Ben Shabbat and Alistair Johnson and Danny Eytan and Joachim A Behar
124,1,124,Re: ONE SIZE DOES NOT FIL ALL–The Implications of Using BMI in Critical Care Outcomes Research.,2019,Lucas Bulgarelli and Rodrigo Octavio Deliberato and David J Stone and Leo Anthony Celi and Alistair EW Johnson
125,1,125,OUTCOME IN DIALYZED ICU PATIENTS IN SEPTIC SHOCK,2019,SM Lanius and CW Chen and AEW Johnson and LA Celi and AC Law
126,1,126,1566: PROGNOSTIC ACCURACY OF THE SOFA SCORE AND A SEPSIS PROMPT IN DISCRIMINATING SEPSIS,2019,Teresa Rincon and Leo Anthony Celi and Jesse Raffa and Devin Koestler and Tom Pollard and Alistair Johnson and Janet Pierce
127,1,127,"Incidence and Risk Factors Associated with Hyperactive, Hypoactive, and Mixed Delirium",2018,Sharon O'donoghue and Dorothea Devanna and Alistair E. W. Johnson
128,1,128,Primeiro datathon brasileiro em terapia intensiva,2018,Ary Serpa Neto and Guillaume Kugener and Lucas Bulgarelli and Roberto Rabello Filho and Miguel Ángel Armengol de la Hoz and Alistair EW Johnson and Kenneth E Paik and Felipe Torres and Chen Xie and Edson Amaro Júnior and Leonardo José Rolim Ferraz and Leo Anthony Celi and Rodrigo Octavio Deliberato
129,1,129,"Incidence and Risk Factors Associated with Hyperactive, Hypoactive and Mixed Delirium in Two Adult Medical Intensive Care Units",2017,Sharon O'Donoghue and Susan DeSanto-Madeya and Alistair Johnson and Tom Pollard
130,1,130,IMPROVEMENT OF CFTR FUNCTION IN PRIMARY HBE CELLS CONTAINING NONSENSE MUTATIONS BY NANOPARTICLE DELIVERY OF A MODIFIED TRNA,2016,MJ Torres and JB Miller and JR Peters-Hall and Z Cai and Q Li and C Oliveira and AE Johnson and AP Feranchak and DN Sheppart and JW Shay and DJ Siegwart and PJ Thomas
131,1,131,Impact Of Intensive Care Unit Discharge Delays,2016,Somnath Bose and Ari Moskowitz and Laleh Jalilian and Leo A Celi and Alistair EW Johnson
132,1,132,Trends In Mechanical Ventilation And Vasopressor Use And Relevance To Mortality Outcomes In Critical Care Settings,2016,Jesse D Raffa and Robert A Montgomery and Robert Stretch and Alistair EW Johnson and Leo Anthony Celi and Tom Pollard
133,1,133,"A105 CRITICAL CARE: VARIABILITY IN CARE, OPPORTUNITIES FOR ADOPTION OR DEADOPTION: Trends In Mechanical Ventilation And Vasopressor Use And Relevance To Mortality Outcomes In …",2016,JD Raffa and RA Montgomery and R Stretch and AEW Johnson and L Celi and T Pollard
134,1,134,A New Severity of Illness Scale Using a Subset of APACHE Data Elements Shows Comparable Predictive Accuracy,2012,Alistair Johnson and Andrew A Kramer and Gari D Clifford
135,1,135,Pre-processing methods for prognostic models,2012,Alistair EW Johnson and Andrew A Kramer and Gari D Clifford
136,1,136,Path Relinking-based Random Keys Genetic Algorithm (PR^ sup 2^ KGA) for the Quadratic Assignment Problem (QAP),2010,Thashika D Rupasinghe and Mary E Kurz
137,1,137,Safety Stock Adjustments to Meet Desired Service Level Requirements,2010,Yasin Ünlü
138,1,138,MAPPING TO INFORM MODELING OF TURBIDITY IN AGRICULTURAL WATERSHEDS OF THE MINNESOTA BASIN,2009,Carrie E JENNINGS and Patrick BELMONT and Dylan BLUMENTRITT and Stephanie S DAY and Daniel R ENGSTROM and Karen B GRAN and Andrea L JOHNSON and J LAUER and Gary PARKER and Shawn SCHOTTLER and Enrica VIPARELLI and Peter WILCOCK
139,1,139,Using Ground Based LiDAR to Quantify Bluff Erosion in the LeSueur River Watershed in Southern Minnesota,2008,SS Day and P Belmont and K Gran and C Jennings and P Wilcock and A Johnson and L Perg
140,1,140,"Sediment Sources to the Le Sueur River, Minnesota, Over Multiple Temporal and Spatial Scales",2008,Karen GRAN and Patrick BELMONT and Stephanie DAY and Carrie E JENNINGS and Andrea JOHNSON and Lesley PERG and Peter WILCOCK
141,1,141,Urinary biomarkers in the early diagnosis of acute kidney injury. Commentary,2008,CR PARIKH and AX GARG and WK HAN and SS WAIKAR and A JOHNSON and RA BETENSKY
142,1,142,An Integrated Sediment Budget for the Le Sueur River in Southern Minnesota,2007,SS Day and P Belmont and L Perg and A Johnson and K Gran and C Jennings and P Wilcock
143,1,143,"Characterization of sediment sources in the Le Sueur River watershed, southern Minnesota",2007,P Belmont and L Perg and S Day and C Jennings and K Gran and A Johnson and P Wilcock
144,1,144,"EVALUATING SEDIMENT SOURCES, STORAGE, AND POLICY IMPLICATIONS IN THE AGRICULTURAL LE SUEUR RIVER WATERSHED, CENTRAL MINNESOTA",2007,Karen B GRAN and Stephanie DAY and Carrie JENNINGS and Andrea JOHNSON and J LAUER and Gary PARKER and Lesley PERG and Peter R WILCOCK
145,1,145,Change in the Mortality Associated with Injuries Sustained by Aircraft Accident Survivors,1998,RM Harris and SM Kerr and AE Johnson and AE Pusateri and DJ Barillo and DT Harrington and KZ Shirani and CW Goodwin
146,1,146,The Effects of Curvature and Divergence on Turbulent Mixing Layers,1990,AE Johnson
147,1,147,COMPREHENSIVE LOAD TEST RESEARCH CRITICALLY NEEDED IN THE HlGHWAY FIELD,1954,AE JOHNSON
148,1,148,"Usability Evaluation of a Coordinated Excavator Controller with Haptic Feedback Benjamin Osafo-Yeboah, 2 Mark Elton, Xiaochun Jiang, 2 Wayne Book Department of Industrial …",,A Johnson and J Miller
149,1,149,Assessing Readiness for Lean Change in Emergency Department,,A Johnson and J Miller
150,1,150,MIMIC-IV-ECG Demo-Diagnostic Electrocardiogram Matched Subset Demo,,Brian Gow and Tom Pollard and Larry A Nathanson and Benjamin Moody and Alistair Johnson and Dana Moukheiber and Nathaniel Greenbaum and Seth Berkowitz and Parastou Eslami and Elizabeth Herbst and Roger Mark and Steven Horng
151,1,151,Journal: Making big data useful for health care: A summary of the inaugural MIT Critical Data Conference,,O Badawi and T Brennan and LA Celi and M Feng and M Ghassemi and A Ippolito and A Johnson and RG Mark and L Mayaud and G Moody and C Moses and T Naumann and V Nikore and M Pimentel and TJ Pollard and M Santos and DJ Stone and A Zimolzak and G Eysenbach
152,1,152,Smartphone-Captured Chest X-Ray Photographs,,Po-Chih Kuo and ChengChe Tsai and Diego M Lopez and Alexandros Karargyris and Tom Pollard and Alistair Johnson and Leo Anthony Celi
153,1,153,Convent of the Sacred Heart Libraries,,P Swart and RO Deliberato and AEW Johnson and TJ Pollard and L Bulgarelli and P Pelosi and MG de Abreu and MJ Schultz and AS Neto
154,1,154,Supervisory Control of a Synchronized Supply Chain Using Petri Nets,,A Johnson and J Miller
155,1,155,Manufactura Esbelta “Green” en el Currículo de IIS en la Universidad de Monterrey,,A Johnson and J Miller
156,1,156,MIMIC-III into OMOP: 48h hackathon evaluation,,N Paris and A Parrot and T Pollard and AEW Johnson
157,1,157,Converging International Safety Symbol Designs Using Distributed Interactive Evolutionary Computation,,A Johnson and J Miller
158,1,158,LOW CALORIE DIETS,,ALICEN JOhNSON
159,1,159,Layout Analysis using Discrete Event Simulation: A Case Study,,A Johnson and J Miller
160,1,160,Integrated Production and Distribution Scheduling with Multiple Objectives,,A Johnson and J Miller
161,1,161,Trade-Off of Fuzzy Set-Based Design Parameters,,A Johnson and J Miller
162,1,162,The effect of variation in production processes for Lean Manufacturing,,A Johnson and J Miller
163,1,163,Lean Six Sigma Deployment Based On Axiomatic Design,,A Johnson and J Miller
164,1,164,The Development of an Integrated Freight Planning Framework,,A Johnson and J Miller
165,1,165,Managing Disruptions in Pharmaceutical Supply Chain Networks,,A Johnson and J Miller
166,1,166,Improving Aircraft Maintenance Technology Education: Bloom's Taxonomy Perspective,,A Johnson and J Miller
167,1,167,Critical Organizational Factors in the Success of Cellular Manufacturing Applications: A Meta-analysis Case Study,,A Johnson and J Miller
168,1,168,Integrating Preference and Possibility to Manage Uncertainty in Lean Design,,A Johnson and J Miller
169,1,169,Data pre-processing - slide,,Alistair EW Johnson
170,1,170,Machine learning - Basic Introduction slides,,Alistair EW Johnson
171,1,171,How do manufactured nanoparticles enter cells?,,Josh Rappoport and John Preece and Kevin Chipman and Ivan Argatov and Allison Davies and Louise Dyson and Rosemary Dyson and Georgina Lang and Alistair Johnson and Louis Mayaud and Sevil Payvandi and Joel Phillips and Colin Please and Fran Pool and Adrian Pratt and Aoife Roebuck and Teedah Saratoon and Tomasz Warzocha
172,1,172,Supplemental Digital Content A new severity of illness scale using a subset of APACHE data elements shows comparable predictive accuracy,,Alistair EW Johnson and Andrew A Kramer and Gari D Clifford
173,1,173,"A multivariate timeseries modeling approach to severity of illness assessment and forecasting in ICU with sparse, heterogeneous clinical data",2015,Marzyeh Ghassemi and Marco Pimentel and Tristan Naumann and Thomas Brennan and David Clifton and Peter Szolovits and Mengling Feng
174,1,174,"Mobile phone text messages to support treatment adherence in adults with high blood pressure (SMS-Text Adherence Support [StAR]) a single-blind, randomized trial",2016,Kirsten Bobrow and Andrew J Farmer and David Springer and Milensu Shanyinde and Ly-Mee Yu and Thomas Brennan and Brian Rayner and Mosedi Namane and Krisela Steyn and Lionel Tarassenko and Naomi Levitt
175,1,175,Multiscale modelling of drug-induced effects on cardiac electrophysiological activity,2009,Thomas Brennan and Martin Fink and Blanca Rodriguez
176,1,176,Efficacy of a text messaging (SMS) based intervention for adults with hypertension: protocol for the StAR (SMS Text-message Adherence suppoRt trial) randomised controlled trial,2014,Kirsty Bobrow and Thomas Brennan and David Springer and Naomi S Levitt and Brian Rayner and Mosedi Namane and Ly-Mee Yu and Lionel Tarassenko and Andrew Farmer
177,1,177,Making big data useful for health care: a summary of the inaugural mit critical data conference,2014,Omar Badawi and Thomas Brennan and Leo Anthony Celi and Mengling Feng and Marzyeh Ghassemi and Andrea Ippolito and Alistair Johnson and Roger G Mark and Louis Mayaud and George Moody and Christopher Moses and Tristan Naumann and Vipan Nikore and Marco Pimentel and Tom J Pollard and Mauro Santos and David J Stone and Andrew Zimolzak and MIT Critical Data Conference 2014 Organizing Committee
178,1,178,Hyperdynamic left ventricular ejection fraction in the intensive care unit,2015,Joseph R Paonessa and Thomas Brennan and Marco Pimentel and Daniel Steinhaus and Mengling Feng and Leo Anthony Celi
179,1,179,"Mobile phone text messages to support treatment adherence in adults with high blood pressure (StAR): a single-blind, randomized trial",2016,Kirsten Bobrow and Andrew J Farmer and David Springer and Milensu Shanyinde and Ly-Mee Yu and Thomas Brennan and Brian Rayner and Mosedi Namane and Krisela Steyn and Lionel Tarassenko and Naomi Levitt
180,1,180,Using the Medical Research Council framework for development and evaluation of complex interventions in a low resource setting to develop a theory-based treatment support …,2018,Kirsten Bobrow and Andrew Farmer and Nomazizi Cishe and Ntobeko Nwagi and Mosedi Namane and Thomas P Brennan and David Springer and Lionel Tarassenko and Naomi Levitt
181,1,181,Automated signal quality assessment of mobile phone-recorded heart sound signals,2016,David B Springer and Thomas Brennan and Ntobeko Ntusi and Hassan Y Abdelrahman and Liesl J Zühlke and Bongani M Mayosi and Lionel Tarassenko and Gari D Clifford
182,1,182,Signal quality classification of mobile phone-recorded phonocardiogram signals,2014,David B Springer and Thomas Brennan and LJ Zühlke and Hassan Y Abdelrahman and Ntobeko Ntusi and Gari D Clifford and Bongani M Mayosi and Lionel Tarassenko
183,1,183,Review of T-wave morphology-based biomarkers of ventricular repolarisation using the surface electrocardiogram,2012,TP Brennan and Lionel Tarassenko
184,1,184,Robust heart rate estimation from noisy phonocardiograms,2014,David B Springer and Thomas Brennan and Jens Hitzeroth and Bongani M Mayosi and Lionel Tarassenko and Gari D Clifford
185,1,185,Modelling effects of sotalol on T-wave morphology,2007,TP Brennan and M Fink and D Stokeley and B Rodriguez and L Tarassenko
186,1,186,Modelling effects of Sotalol on Action Potential morphology using a novel Markov model of the HERG channel,2007,Thomas Brennan and M Fink and B Rodriguez and LT Tarassenko
187,1,187,Outcome prediction for patients with traumatic brain injury with dynamic features from intracranial pressure and arterial blood pressure signals: a Gaussian process approach,2016,Marco AF Pimentel and Thomas Brennan and Li-wei Lehman and Nicolas Kon Kam King and Beng-Ti Ang and Mengling Feng
188,1,188,Metadata correction: making big data useful for health care: a summary of the inaugural mit critical data conference,2015,Omar Badawi and Thomas Brennan and Leo Anthony Celi and Mengling Feng and Marzyeh Ghassemi and Andrea Ippolito and Alistair Johnson and Roger G Mark and Louis Mayaud and George Moody and Christopher Moses and Tristan Naumann and Vipan Nikore and Marco Pimentel and Tom J Pollard and Mauro Santos and David J Stone and Andrew Zimolzak and MIT Critical Data Conference 2014 Organizing Committee
189,1,189,Signal processing methods for characterisation of ventricular repolarisation using the surface electrocardiogram,2009,Thomas Brennan and Thomas Patrick Brennan
190,1,190,Management and analytic of biomedical big data with cloud-based in-memory database and dynamic querying: a hands-on experience with real-world data,2014,Mengling Feng and Mohammad Ghassemi and Thomas Brennan and John Ellenberger and Ishrar Hussain and Roger Mark
191,1,191,Effects of Sotalol on T-wave morphology in 24-hour Holter ECG recordings,2010,TP Brennan and Lionel Tarassenko
192,1,192,"Kirsten Bobrow1, 2, 7, Andrew Farmer3, Nomazizi Cishe4, Ntobeko Nwagi4, Mosedi Namane5",2018,Thomas P Brennan and David Springer and Lionel Tarassenko and Naomi Levitt
193,1,193,B102 NOVEL APPROACHES TO UNDERSTAND AND IMPROVE HEALTH OUTCOMES: Association Between Indwelling Arterial Catheters And Mortality In Hemodynamically Stable Patients With …,2015,DJ Hsu and M Feng and R Kothari and T Brennan and LA Celi
